HID,PID,PARENTw1,PYBRT1Aw1,PYBRT1Bw1,PYGENDERw1,PHOMPOPw1,PRELATE1w1,PGENDER1w1,PBRTA1w1,PBRTB1w1,PRELATE2w1,PGENDER2w1,PBRTA2w1,PBRTB2w1,PRELATE3w1,PGENDER3w1,PBRTA3w1,PBRTB3w1,PRELATE4w1,PGENDER4w1,PBRTA4w1,PBRTB4w1,PRELATE5w1,PGENDER5w1,PBRTA5w1,PBRTB5w1,PRELATE6w1,PGENDER6w1,PBRTA6w1,PBRTB6w1,PRELATE7w1,PGENDER7w1,PBRTA7w1,PBRTB7w1,PRELATE8w1,PGENDER8w1,PBRTA8w1,PBRTB8w1,PYBRP1w1,PYBRP2w1,PYBRP3w1,PFAM1A00w1,PFAM1A00_Tw1,PEDU1A00w1,PEDU1B01w1,PEDU1B02w1,PEDU1B02_Tw1,PEDU1C00w1,PEDU1B03w1,PEDU1B04w1,PEDU1B04_Tw1,PFAM2A01w1,PFAM2A01_Tw1,PFAM2A02w1,PFAM2A02_Tw1,PFAM2A03w1,PFAM2A03_Tw1,PFAM2A04w1,PFAM2A04_Tw1,PFAM4A01w1,PFAM4A02w1,PFAM4A03w1,PFAM4A04w1,PFAM3A00w1,PFAM3B00w1,PFAM3C00w1,PFAM3D00w1,PMDA1A00w1,PMDA1B01w1,PMDA1B02w1,PMDA1B03w1,PMDA1B04w1,PMDA1B05w1,PMDA1B06w1,PMDA1B07w1,PMDA1B08w1,PMDA1B09w1,PMDA1B10w1,PMDA1B11w1,PMDA1B13w1,PMDA1B13_Tw1,PMDA1C01w1,PMDA1C02w1,PMDA1C03w1,PMDA1C04w1,PMDA1C05w1,PMDA1C06w1,PMDA1C07w1,PMDA1C08w1,PMDA1C09w1,PMDA1C10w1,PMDA1C11w1,PMDA1C12w1,PMDA1C13w1,PMDA1C14w1,PMDA1C15w1,PPSY1A01w1,PPSY1A02w1,PPSY1A03w1,PPSY1A04w1,PPSY1A05w1,PPSY2A01w1,PPSY2A02w1,PPSY2A03w1,PPSY2A04w1,PPSY3A01w1,PPSY3A02w1,PPSY3A03w1,PPSY3A04w1,PPSY3A05w1,PPSY3A06w1,PPSY3A07w1,PPSY3A08w1,PPSY3A09w1,PPSY3A10w1,PPSY4A01w1,PPSY4A02w1,PPSY4A03w1,PPSY4A04w1,PPSY4A05w1,PPSY4A06w1,PPSY4A07w1,PPSY4A08w1,PPSY4A09w1,PPSY4A10w1,PPSY4A11w1,PPSY4A12w1,PPSY4A13w1,PPSY4A14w1,PPSY4A15w1,PPSY4A16w1,PPSY4A17w1,PPSY4A18w1,PPSY4A19w1,PPSY4A20w1,PPSY4A21w1,PPSY4A22w1,PPSY4A23w1,PPSY4A24w1,PPSY4A25w1,PPSY4A26w1,PPSY4A27w1,PPSY4A28w1,PPSY4A29w1,PPSY4A30w1,PPSY4Ascw1,PPSY5A01w1,PPSY5A02w1,PPSY5A03w1,PPSY5A04w1,PPSY5A05w1,PPSY5A06w1,PPSY5A07w1,PPSY5A08w1,PPHY1A00w1,PPHY1B00w1,PPHY1C00w1,PPHY2A00w1,PPHY2B00w1,PBRP1w1,PBRP2w1,PBRP3w1,PSCHOOL1w1,PSCHOOL2w1,PSCHOOL3w1,PWORKW1w1,PWORKW2w1,PWORKW3w1,PJOB1w1,PJOB2w1,PJOB3w1,PJOB1_Tw1,PJOB2_Tw1,PJOB3_Tw1,PINCOMEw1,PINCOME1w1
4620,1,1,2005,2,2,5,1,2,1973,5,2,1,1972,6,3,1,2002,11,3,2,2005,2,3,2,2006,1,,,,,,,,,,,,,1,12,,1,,1,1,3,,50,,,,1,,1,,1,,1,,4,0,14,0,5,5,5,4,1,4,4,3,3,1,1,3,1,3,3,2,8,,1,1,1,1,3,1,2,2,1,3,2,2,2,1,3,4,4,4,2,4,4,4,4,1,3,1,4,4,1,1,4,3,1,4,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,5,2,4,3,3,2,2,3,3,3,5,0,160,57,1,5,,7,6,10,1,2,3,2,,,,,,12,4
4621,1,1,2006,1,1,8,1,2,1976,7,2,1,1977,1,6,2,1928,6,6,1,1949,7,3,2,2002,1,3,1,2003,10,3,1,2006,12,3,1,2009,12,1,9,,4,,1,6,5,,20,,,,1,,1,,1,,1,,4,0,10,0,3,3,3,3,1,4,4,3,4,2,1,4,3,2,4,4,8,,1,1,2,2,1,2,2,2,2,3,1,1,2,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,2,1,3,3,2,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,2,3,2,3,2,2,3,4,3,2,7,163,56,1,12,,5,5,10,1,1,3,4,4,,,,,11,3
4622,1,1,2005,1,2,4,1,2,1975,8,2,1,1975,1,3,2,2005,1,3,1,2006,2,,,,,,,,,,,,,,,,,1,9,,1,,1,5,1,,50,,,,1,,1,,1,,1,,1,0,5,0,4,4,5,3,1,4,4,4,4,2,1,3,4,4,4,4,8,,1,2,2,2,3,1,2,3,2,3,1,2,2,3,2,3,3,3,3,2,3,3,3,2,3,1,3,3,1,1,4,3,2,3,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,2,3,3,3,2,2,2,3,3,2,5,152,51,1,1,,6,6,10,1,1,3,3,4,,,,,11,3
4623,1,1,2005,1,2,5,1,2,1971,12,2,1,1967,10,3,2,1998,9,3,2,2005,1,3,1,2006,10,,,,,,,,,,,,,1,12,,1,,1,1,5,,50,,,,1,,1,,1,,1,,7,0,15,0,4,4,4,4,1,3,3,3,3,3,2,3,2,3,3,3,8,,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,-1,2,3,2,4,2,3,3,3,3,2,7,162,68,1,12,,6,6,10,1,1,3,2,2,,,,,9,3
4624,1,1,2005,2,2,5,1,2,1970,3,2,1,1970,4,3,2,2002,1,3,2,2005,2,3,1,2012,7,,,,,,,,,,,,,1,12,,1,,1,4,6,,45,,,,1,,1,,1,,2,,3,0,5,0,4,3,3,3,1,4,4,3,3,1,1,3,3,2,3,2,8,,3,1,2,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,-2,2,3,2,3,2,3,2,3,3,1,7,158,50,1,12,,7,7,10,1,1,3,2,2,,,,,7,3
4625,1,1,2005,11,2,4,1,2,1981,11,2,1,1978,1,3,2,2005,11,3,1,2011,12,,,,,,,,,,,,,,,,,1,12,,1,,1,6,5,,24,,,,1,,1,,1,,1,,1,0,1,0,3,4,3,3,1,3,3,2,3,2,1,4,1,4,4,1,8,,1,1,1,1,3,1,1,1,1,4,1,1,3,1,3,3,3,3,2,1,3,3,3,1,4,1,3,3,2,1,4,3,1,4,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,3,3,2,4,1,1,4,3,4,5,7,163,53,1,12,,6,4,10,1,1,3,3,4,,,,,9,3
4626,1,1,2005,9,2,4,1,2,1974,1,2,1,1975,12,3,1,2004,3,3,2,2005,9,,,,,,,,,,,,,,,,,1,5,,1,,1,1,5,,60,,,,1,,1,,1,,1,,6,0,12,0,4,4,4,3,1,4,4,4,4,2,2,3,3,3,4,1,8,,2,2,2,2,3,1,1,1,1,4,1,1,2,3,2,3,3,3,3,3,3,3,3,1,3,1,3,4,2,1,4,3,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6,3,3,3,2,3,3,3,3,3,3,1,158,50,1,5,,5,5,10,1,1,3,2,2,,,,,8,3
4627,1,1,2005,11,2,5,1,2,1975,7,2,1,1970,2,3,2,2003,8,3,2,2005,11,3,2,2008,5,,,,,,,,,,,,,1,12,,1,,1,4,6,,60,,,,1,,1,,1,,1,,4,0,10,0,3,3,4,3,1,4,3,3,3,2,1,3,4,4,4,1,8,,2,1,2,3,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,4,2,2,2,2,2,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-4,3,2,3,3,2,3,2,2,3,5,7,170,62,1,12,,5,4,10,1,1,3,7,7,,,,,9,3
4628,1,1,2005,4,2,4,1,2,1975,11,2,1,1974,8,3,2,2005,4,3,1,2007,3,,,,,,,,,,,,,,,,,1,12,,1,,1,5,7,,50,,,,1,,1,,1,,1,,2,0,4,0,4,4,5,3,1,4,3,3,3,1,3,4,2,4,4,3,4,키즈노트,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,4,3,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,2,3,2,2,3,3,3,3,5,163,67,1,1,,5,5,10,1,1,3,2,2,,,,,7,3
4629,1,1,2005,2,2,3,1,1,1968,11,2,2,1971,4,3,2,2005,2,,,,,,,,,,,,,,,,,,,,,1,9,,1,,1,5,1,,30,,,,1,,1,,1,,1,,2,0,5,0,3,2,4,3,1,4,3,4,4,2,2,3,1,3,2,2,8,,1,1,1,1,3,1,2,1,1,4,1,1,1,2,3,2,2,2,3,2,3,3,3,2,2,1,3,3,3,2,4,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,3,2,3,3,2,3,2,3,3,6,155,55,1,9,,6,4,10,1,2,3,2,,,,,,6,3
4630,1,1,2005,10,2,4,1,1,1976,12,2,2,1979,12,3,2,2005,10,3,2,2008,9,,,,,,,,,,,,,,,,,1,14,,1,,1,4,5,,34,,,,1,,1,,1,,1,,4,30,15,0,3,3,4,3,1,4,4,3,4,1,1,3,4,4,4,1,8,,2,2,2,2,3,1,1,1,1,4,1,1,1,2,2,3,3,3,3,2,4,4,3,1,3,1,3,3,1,1,4,3,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,4,2,3,3,4,2,3,3,3,4,5,7,158,55,1,14,,5,5,10,1,2,3,8,,,,,,5,2
4631,1,1,2005,6,2,4,1,2,1979,12,2,1,1977,8,3,2,2005,6,3,1,2007,12,,,,,,,,,,,,,,,,,1,12,,1,,1,5,1,,37,,,,1,,1,,1,,1,,4,20,6,0,4,3,4,3,1,4,3,3,4,3,2,4,3,2,3,2,8,,2,2,2,1,3,1,1,2,1,3,1,2,2,2,3,2,3,3,3,2,3,3,2,2,3,1,3,3,2,1,3,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,3,2,3,2,3,3,3,3,2,2,158,55,1,9,,4,4,10,1,1,3,4,4,,,,,5,3
4632,1,1,2005,5,2,2,1,2,1978,10,3,2,2005,5,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,2,,1,4,5,,30,,,,1,,1,,1,,1,,4,30,16,0,3,3,3,3,1,4,4,4,4,3,4,4,2,3,4,1,4,업무관련,1,1,1,1,4,2,1,2,1,3,2,2,2,2,3,1,1,1,2,1,2,2,2,2,2,1,2,3,2,2,3,3,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,-3,1,3,3,3,2,2,2,3,2,1,0,155,65,1,12,,4,4,10,2,1,3,,5,,,,,3,2
4633,1,1,2005,3,2,5,1,2,1982,2,2,1,1976,5,6,1,1946,5,3,2,2005,3,3,2,2007,1,,,,,,,,,,,,,1,4,,4,,1,5,6,,180,,,,1,,1,,1,,1,,5,0,5,0,3,3,3,3,1,4,4,4,4,4,3,3,3,3,4,4,8,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,3,1,3,3,1,1,3,3,1,3,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,5,1,3,3,2,3,2,3,2,3,1,3,165,70,1,12,,4,4,10,1,1,3,1,1,,,,,5,3
4634,1,1,2005,9,2,5,1,1,1958,4,2,2,1971,1,3,2,2003,12,3,2,2005,9,3,1,2007,10,,,,,,,,,,,,,1,12,,1,,1,1,5,,20,,,,1,,1,,1,,1,,6,0,8,0,3,3,3,2,1,3,3,3,3,2,1,2,1,1,1,1,8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,2,3,1,1,3,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-3,3,1,2,3,3,1,3,3,3,5,7,160,65,2,,중국,3,3,10,1,1,3,6,6,,,,,2,2
4635,1,2,2005,7,2,5,1,1,1972,8,2,2,1972,2,3,1,2001,9,3,2,2005,7,3,1,2008,1,,,,,,,,,,,,,1,5,,1,,1,4,5,,100,,,,1,,1,,1,,1,,2,30,5,30,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,8,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,2,3,2,3,3,2,2,3,3,5,7,170,83,1,13,,6,6,10,1,1,3,1,1,,,,,12,3
4636,1,1,2005,4,2,3,1,2,1973,5,2,1,1974,5,3,2,2005,4,,,,,,,,,,,,,,,,,,,,,1,12,,1,,1,6,5,,30,,,,1,,1,,1,,1,,1,30,4,0,4,4,5,3,1,4,4,4,4,2,1,3,3,4,4,2,8,,2,1,1,2,2,2,1,3,2,3,2,2,3,2,3,3,3,4,3,3,3,3,3,2,3,2,4,4,2,2,3,3,1,4,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,-2,2,3,2,3,2,2,3,3,3,3,5,162,56,1,12,,6,4,10,1,2,3,1,,,,,,11,4
4637,1,1,2005,4,2,5,1,2,1979,10,2,1,1974,9,3,2,2005,4,3,2,2006,7,3,1,2010,6,,,,,,,,,,,,,1,13,,1,,1,5,4,,25,,,,1,,1,,1,,1,,4,0,6,0,4,4,4,4,1,4,4,3,3,2,2,3,3,3,3,3,8,,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,3,3,3,3,2,3,3,3,3,3,1,3,3,3,2,4,4,2,4,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,3,3,2,3,3,2,3,3,3,5,5,163,56,1,13,,7,4,10,1,1,3,3,3,,,,,4,3
4638,1,1,2005,10,2,5,1,2,1978,1,2,1,1971,7,3,2,2005,10,3,1,2008,7,3,2,2011,7,,,,,,,,,,,,,1,9,,1,,1,5,6,,50,,,,1,,1,,1,,1,,6,0,13,0,4,3,4,3,1,4,3,3,3,1,1,4,3,2,4,2,8,,2,3,2,1,4,1,1,1,1,3,1,1,1,2,3,3,3,3,3,2,3,4,3,2,3,2,3,3,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,4,2,4,2,2,4,3,4,2,7,166,62,1,10,,6,6,10,1,2,3,1,,,,,,10,3
4639,1,1,2005,1,2,5,1,2,1980,6,2,1,1973,6,3,2,2005,1,3,2,2006,3,3,2,2009,10,,,,,,,,,,,,,1,13,,1,,1,4,5,,20,,,,1,,1,,1,,1,,6,0,12,0,3,2,4,3,1,4,3,3,4,1,1,3,1,1,4,1,8,,1,1,1,1,1,1,1,1,1,4,2,1,1,1,4,3,3,3,3,2,3,4,3,1,2,1,3,4,1,1,4,4,2,4,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,-1,3,2,2,3,1,1,3,4,3,1,7,170,56,1,14,,5,5,10,1,1,3,8,1,,,,,4,2
2079,2,1,2005,8,2,7,1,2,1972,3,2,1,1971,6,3,2,2004,4,3,2,2005,8,3,1,2008,2,3,2,2010,11,3,1,2013,2,,,,,1,6,,1,,1,6,5,,20,,,,1,,2,,2,,1,,4,0,15,0,2,2,4,3,1,3,3,2,2,1,1,3,3,4,4,1,8,,2,2,2,2,3,1,1,1,1,4,1,2,2,2,3,3,3,3,3,3,3,3,2,1,3,1,3,3,1,1,3,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-9,2,3,3,3,2,3,3,3,3,3,7,163,68,1,1,,6,6,10,1,1,3,4,4,,,,,11,4
4640,1,1,2005,1,2,7,1,2,1977,4,2,1,1973,10,6,2,1944,12,3,2,2005,1,3,1,2008,11,3,2,2012,4,3,2,2012,4,,,,,1,13,,4,,1,3,5,,45,,,,1,,1,,1,,1,,5,30,10,0,3,3,4,5,1,4,4,4,4,2,2,4,3,3,3,2,8,,2,2,2,2,2,2,1,3,3,2,2,2,1,2,4,3,3,2,1,1,3,3,3,2,2,3,2,3,3,2,3,4,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,3,3,2,3,2,2,3,1,6,161,56,1,13,,5,4,10,1,1,3,5,9,,,,,5,3
4641,1,1,2005,11,2,3,1,2,1966,12,2,1,1967,10,3,2,2005,11,,,,,,,,,,,,,,,,,,,,,1,13,,1,,1,5,3,,50,,,,1,,1,,1,,1,,2,0,4,0,4,4,4,4,1,4,3,3,3,1,1,3,1,1,1,1,8,,3,1,3,1,1,2,1,1,3,1,2,3,2,3,3,3,1,2,1,1,3,3,3,1,2,1,3,4,1,1,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,1,2,4,4,3,5,5,167,60,1,15,,4,3,10,2,1,3,,5,,,,,5,3
4642,1,2,2005,2,2,5,1,1,1964,8,2,2,1966,12,3,2,1992,1,3,1,1993,10,3,2,2005,2,,,,,,,,,,,,,1,13,,1,,2,,,,,4,7,,2,,1,,1,,1,,5,0,7,0,3,2,4,2,1,3,3,3,3,2,3,3,2,2,2,2,8,,2,2,2,1,4,2,2,1,1,3,2,1,2,2,4,2,2,3,2,2,4,3,3,1,3,2,3,3,2,1,3,2,1,3,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,2,1,3,2,3,2,3,3,3,2,1,6,167,60,1,13,,4,5,10,1,1,3,4,4,,,,,5,3
4643,1,1,2005,3,2,6,1,2,1974,3,2,1,1974,9,3,2,1999,1,3,2,2005,3,3,1,2010,3,3,2,2011,10,,,,,,,,,1,1,,1,,1,5,3,,40,,,,1,,1,,2,,2,,4,0,6,0,3,3,3,1,1,4,4,4,3,2,1,3,3,3,3,3,8,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,4,4,4,3,3,4,4,3,2,4,1,3,3,2,2,3,3,2,3,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-3,2,3,2,3,3,3,3,3,3,2,3,153,46,1,13,,4,4,10,1,1,3,5,5,,,,,3,3
4644,1,1,2005,9,2,5,1,2,1977,12,2,1,1971,5,3,2,2005,9,3,1,2008,4,3,1,2010,9,,,,,,,,,,,,,1,13,,1,,1,4,5,,40,,,,1,,1,,1,,1,,5,0,8,0,4,4,4,4,1,4,3,3,4,2,1,3,2,3,4,2,8,,2,2,1,2,1,1,1,2,2,3,1,1,1,2,3,2,2,2,3,1,2,3,3,2,3,1,4,4,2,1,4,3,1,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,9,3,3,2,4,1,2,4,3,3,1,2,162,49,1,1,,4,4,10,1,1,3,9,2,,,,,6,3
4645,1,1,2005,1,2,4,1,1,1976,3,3,2,2005,1,3,2,2006,4,3,1,2011,6,,,,,,,,,,,,,,,,,1,13,,2,,1,5,4,,32,,,,2,,2,,2,,2,,0,30,4,0,4,4,5,5,1,3,2,4,4,1,2,3,3,2,3,1,8,,1,1,1,1,4,1,1,1,1,4,1,1,1,1,2,3,3,3,3,3,3,3,2,2,3,1,3,3,1,1,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,2,2,3,3,2,2,4,179,89,1,13,,5,10,10,1,3,3,6,,,,,,6,3
4646,1,1,2005,5,2,4,1,2,1978,7,2,1,1978,1,3,1,2006,12,3,2,2005,5,,,,,,,,,,,,,,,,,1,13,,1,,1,3,5,,20,,,,2,,1,,1,,2,,2,0,4,30,3,3,5,3,1,4,4,2,2,1,1,3,1,3,4,2,8,,2,1,1,1,1,1,1,1,1,3,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,2,3,2,2,3,3,3,1,5,155,62,1,13,,4,6,10,1,1,3,8,9,,,,,6,3
4647,1,2,2005,1,2,5,1,1,1972,6,2,2,1974,1,3,1,2001,6,3,2,2003,2,3,2,2005,1,,,,,,,,,,,,,1,13,,1,,1,5,1,,40,,,,2,,2,,2,,2,,2,30,5,20,4,5,5,3,1,4,4,4,4,2,1,3,3,4,4,3,8,,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,3,3,3,3,3,4,3,2,1,3,1,3,3,1,1,3,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,2,3,2,3,2,1,3,3,3,2,7,170,64,1,14,,6,5,10,1,1,3,3,3,,,,,10,3
4648,1,1,2005,6,2,4,1,2,1978,2,2,1,1973,5,3,2,2005,6,3,1,2007,10,,,,,,,,,,,,,,,,,1,13,,1,,1,6,5,,70,,,,1,,1,,1,,1,,4,0,6,0,3,2,4,3,1,4,4,4,4,3,1,2,3,4,3,1,8,,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,3,3,3,3,3,4,4,4,1,3,1,3,3,2,1,4,4,1,4,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,8,2,4,3,3,2,3,2,3,4,2,6,169,64,1,13,,6,6,10,1,1,3,4,4,,,,,7,3
4649,1,1,2005,1,2,6,1,2,1981,2,2,1,1980,9,3,2,2005,1,3,2,2008,9,3,1,2011,9,3,1,2015,7,,,,,,,,,1,1,,1,,1,5,4,,9,,,,1,,1,,1,,1,,5,30,8,0,3,3,4,1,1,3,2,3,3,3,2,1,4,1,1,1,8,,2,1,1,1,3,3,3,3,2,2,2,1,1,1,1,2,3,4,1,1,4,3,3,3,4,1,4,3,2,2,3,3,2,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-3,2,2,3,2,2,3,3,2,3,1,7,160,67,1,1,,4,4,10,1,2,3,7,,,,,,3,3
4650,1,2,2005,6,2,4,1,1,1963,2,2,2,1972,4,3,2,2000,10,3,2,2005,6,,,,,,,,,,,,,,,,,1,13,,1,,2,,,,,4,7,,2,,2,,2,,2,,5,0,7,0,2,3,4,3,1,3,3,3,3,2,1,3,3,3,4,1,8,,1,1,1,1,1,1,1,1,1,4,2,2,3,2,2,3,3,3,2,3,3,3,3,2,3,2,2,3,2,2,3,3,2,3,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2,3,2,3,2,3,3,3,3,2,6,164,71,1,13,,5,5,10,1,1,3,8,9,,,,,9,3
4651,1,1,2005,9,2,3,1,2,1970,8,3,2,2002,10,3,2,2005,9,,,,,,,,,,,,,,,,,,,,,1,13,,2,,2,,,,,2,7,,1,,1,,1,,1,,5,0,7,0,3,3,4,3,1,3,3,3,3,2,1,2,3,2,3,1,8,,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,4,4,2,3,7,158,49,1,13,,10,4,10,3,1,3,,4,,,,,3,2
4652,1,4,2005,4,2,5,1,1,1956,3,2,2,1960,8,3,1,1980,5,5,2,2005,4,5,2,2005,4,,,,,,,,,,,,,1,13,,5,,1,4,5,,60,,,,4,,3,,4,,4,,4,30,8,30,4,4,4,3,1,3,3,3,3,2,4,3,2,3,3,2,8,,2,2,1,2,2,1,1,2,1,1,1,2,3,2,3,3,3,3,3,3,3,3,3,1,3,1,3,3,2,1,3,3,2,4,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,3,2,2,1,3,2,2,3,3,3,2,7,166,63,1,13,,5,10,10,1,3,3,9,,,,,,8,3
4653,1,1,2005,11,2,4,1,2,1976,4,2,1,1975,5,3,1,2004,1,3,2,2005,11,,,,,,,,,,,,,,,,,1,13,,1,,1,6,5,,50,,,,1,,2,,2,,1,,4,0,3,0,3,3,4,3,1,4,3,4,4,2,1,4,1,4,4,3,8,,1,1,1,2,2,1,1,1,1,2,2,2,2,3,2,3,3,3,3,2,4,4,3,1,3,1,3,3,2,1,4,3,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,3,2,3,2,3,2,2,3,3,3,1,6,162,55,1,13,,6,5,10,1,1,3,1,2,,,,,6,3
4654,1,1,2005,4,2,5,1,2,1973,8,2,1,1972,2,3,2,2004,5,3,2,2005,4,3,1,2008,7,,,,,,,,,,,,,1,5,,1,,1,5,1,,100,,,,2,,1,,1,,1,,0,30,1,0,3,3,3,4,1,4,4,4,4,4,4,4,4,4,2,2,8,,4,4,4,4,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-4,2,3,2,3,2,2,3,3,3,5,7,160,58,1,5,,6,6,10,1,1,3,3,5,,,,,6,3
